start,end,CE1,CE2,CR1,SM1,SM2,TM1,XH1,PM1
203400001,203450000,1,0,1,1,1,1,2,1
203450001,203500000,0,2,0,2,2,1,1,5
203500001,203550000,0,0,0,0,0,2,1,3
203550001,203600000,1,4,0,1,1,2,2,2
203600001,203650000,1,1,1,1,1,1,1,1
203650001,203700000,0,0,1,3,0,1,0,0
203700001,203750000,0,0,0,0,0,0,0,0
203750001,203800000,0,0,0,0,0,0,0,0
203800001,203850000,0,0,0,0,0,0,0,0
203850001,203900000,1,5,0,0,0,0,0,1
203900001,203950000,0,0,0,0,0,0,0,0
203950001,204000000,0,0,0,0,0,0,0,0
204000001,204050000,0,0,0,0,0,0,0,0
204050001,204100000,0,0,0,0,0,0,0,0
204100001,204150000,0,0,0,0,0,0,0,0
204150001,204200000,1,2,0,2,1,0,0,0
204200001,204250000,1,2,0,1,1,0,0,0
204250001,204300000,0,0,1,2,1,0,1,0
204300001,204350000,0,0,0,0,0,0,0,0
204350001,204400000,0,0,0,0,0,0,0,0
204400001,204450000,0,0,0,0,0,0,0,0
204450001,204500000,0,0,0,0,0,0,0,0
204500001,204550000,0,0,0,0,0,0,0,0
204550001,204600000,0,0,0,0,0,0,0,1
204600001,204650000,0,0,0,0,0,0,0,0
204650001,204700000,0,0,0,0,0,0,0,0
204700001,204750000,16,14,12,9,8,13,14,10
204750001,204800000,0,0,0,0,0,0,0,1
204800001,204850000,0,0,0,0,0,0,0,0
204850001,204900000,0,0,0,0,0,0,0,0
204900001,204950000,0,1,0,0,0,0,0,0
204950001,205000000,0,1,0,0,0,2,1,1
205000001,205050000,1,1,0,1,1,0,0,0
205050001,205100000,0,0,0,0,0,0,0,0
205100001,205150000,0,0,0,0,0,0,0,0
205150001,205200000,0,0,0,0,0,0,0,0
205200001,205250000,0,0,0,0,0,0,0,0
205250001,205300000,0,0,0,0,0,0,0,0
205300001,205350000,0,0,0,0,0,0,0,0
205350001,205400000,0,0,0,0,0,0,0,0
205400001,205450000,0,0,0,0,0,0,0,0
205450001,205500000,0,0,0,0,0,0,0,0
205500001,205550000,0,0,0,0,0,0,0,0
205550001,205600000,0,0,0,0,0,0,0,0
205600001,205650000,0,0,0,0,0,0,0,0
205650001,205700000,0,0,0,0,0,0,0,0
205700001,205750000,0,2,1,1,0,1,0,0
205750001,205800000,0,0,0,0,0,0,0,0
205800001,205850000,0,0,0,0,0,0,0,0
205850001,205900000,0,0,0,0,0,0,0,0
205900001,205950000,0,0,0,0,0,0,0,0
205950001,206000000,0,0,0,0,0,0,0,0
206000001,206050000,0,0,0,0,0,0,0,0
206050001,206100000,0,0,0,0,0,0,0,0
206100001,206150000,1,1,0,4,3,1,2,7
206150001,206200000,0,1,0,1,1,1,1,0
206200001,206250000,0,0,0,0,0,0,0,0
206250001,206300000,0,1,1,1,1,1,1,0
206300001,206350000,2,0,0,2,2,2,2,0
206350001,206400000,1,1,1,1,1,1,1,2
206400001,206450000,0,0,0,0,0,0,0,0
206450001,206500000,2,0,0,0,0,0,0,1
206500001,206550000,0,1,0,0,0,0,0,0
206550001,206600000,0,0,0,0,0,0,0,0
206600001,206650000,0,0,0,0,0,0,0,0
206650001,206700000,0,0,0,0,0,0,1,0
206700001,206750000,0,0,0,0,0,0,0,0
206750001,206800000,0,0,0,0,0,0,0,0
206800001,206850000,1,1,0,0,0,1,0,1
206850001,206900000,1,0,1,0,0,0,0,0
206900001,206950000,0,0,0,0,0,0,0,0
206950001,207000000,0,0,0,0,0,0,0,0
207000001,207050000,0,0,0,0,0,0,0,0
207050001,207100000,0,0,0,0,0,0,0,0
207100001,207150000,0,0,0,0,0,0,0,0
207150001,207200000,0,0,0,0,0,0,0,0
207200001,207250000,0,0,0,0,0,0,0,0
207250001,207300000,0,0,0,0,0,0,0,0
207300001,207350000,0,0,0,0,0,0,0,0
207350001,207400000,0,0,0,0,0,0,0,0
207400001,207450000,0,0,0,0,0,0,0,0
207450001,207500000,0,0,0,0,0,0,0,0
207500001,207550000,6,8,6,10,9,7,8,8
207550001,207600000,3,4,1,6,6,3,3,3
207600001,207650000,0,0,0,0,0,0,0,0
207650001,207700000,0,0,0,0,0,0,0,0
207700001,207750000,0,0,0,0,0,0,0,0
207750001,207800000,1,0,0,0,0,1,0,0
207800001,207850000,2,2,1,3,2,2,1,1
207850001,207900000,0,0,0,0,0,0,1,1
207900001,207950000,0,1,0,0,1,0,0,2
207950001,208000000,2,4,0,4,3,2,4,0
208000001,208050000,0,0,1,1,1,2,1,0
208050001,208100000,0,0,0,0,0,0,0,0
208100001,208150000,0,0,0,0,0,0,0,0
208150001,208200000,3,3,2,4,4,4,4,6
208200001,208250000,12,7,5,10,0,11,3,21
208250001,208300000,5,8,6,4,3,2,2,9
208300001,208350000,4,4,3,5,5,3,4,5
208350001,208400000,0,0,0,0,0,0,0,0
208400001,208450000,0,0,0,0,0,0,0,0
208450001,208500000,0,0,0,0,0,0,0,0
208500001,208550000,0,0,0,0,0,0,0,0
208550001,208600000,0,0,0,0,0,0,0,0
208600001,208650000,3,9,2,5,4,3,6,6
208650001,208700000,1,5,2,3,3,4,2,3
208700001,208750000,0,0,0,0,0,0,0,0
208750001,208800000,0,0,0,0,0,0,0,0
208800001,208850000,0,5,0,0,0,0,0,0
208850001,208900000,0,0,0,0,0,0,0,0
208900001,208950000,0,0,0,0,0,0,0,0
208950001,209000000,0,0,0,0,0,0,0,0
209000001,209050000,17,15,3,11,14,9,8,20
209050001,209100000,0,0,0,0,0,0,0,0
209100001,209150000,3,7,5,4,4,7,4,4
209150001,209200000,8,2,11,7,7,6,5,4
209200001,209250000,16,7,17,8,8,11,7,11
209250001,209300000,4,5,9,7,7,9,9,9
209300001,209350000,4,0,5,3,3,5,5,4
209350001,209400000,7,4,2,9,9,7,3,8
209400001,209450000,2,1,3,3,3,2,1,3
209450001,209500000,0,0,0,0,0,0,0,0
209500001,209550000,0,0,0,1,1,0,0,0
209550001,209600000,0,0,1,3,3,4,3,0
209600001,209650000,0,0,0,0,0,0,0,0
209650001,209700000,4,0,1,0,0,0,0,0
209700001,209750000,0,0,0,0,0,0,0,0
209750001,209800000,10,9,7,5,5,6,6,6
209800001,209850000,2,1,1,3,0,2,0,1
209850001,209900000,0,2,0,2,0,0,0,0
209900001,209950000,0,0,0,0,0,0,0,0
209950001,210000000,0,0,0,0,0,0,0,0
210000001,210050000,0,0,0,0,0,0,0,0
210050001,210100000,0,0,2,2,2,2,2,0
210100001,210150000,9,6,2,9,8,11,5,11
210150001,210200000,6,5,6,8,6,14,10,8
210200001,210250000,5,9,4,7,7,7,9,13
210250001,210300000,1,1,0,0,0,0,0,0
210300001,210350000,1,0,1,0,0,0,0,0
210350001,210400000,3,2,1,4,6,1,3,7
210400001,210450000,2,0,0,0,0,1,2,1
210450001,210500000,0,1,1,3,3,3,5,2
210500001,210550000,0,0,0,0,0,0,0,0
210550001,210600000,0,0,0,0,0,0,0,0
210600001,210650000,0,0,0,0,0,0,0,0
210650001,210700000,0,0,0,0,0,0,0,0
210700001,210750000,0,0,0,0,0,0,0,0
210750001,210800000,0,0,0,0,0,0,0,0
210800001,210850000,0,0,0,0,0,0,0,0
210850001,210900000,0,0,0,0,0,0,0,0
210900001,210950000,0,0,0,0,0,0,0,0
210950001,211000000,0,0,0,0,0,0,0,0
211000001,211050000,0,0,0,0,0,0,0,0
211050001,211100000,0,0,0,0,0,0,0,0
211100001,211150000,0,0,0,0,0,0,0,0
211150001,211200000,1,0,0,0,0,0,0,0
211200001,211250000,0,0,0,0,0,0,0,0
211250001,211300000,0,1,0,0,0,0,0,0
211300001,211350000,0,0,0,1,1,2,1,0
211350001,211400000,2,1,2,2,1,3,1,2
211400001,211450000,0,1,0,0,0,0,0,4
211450001,211500000,0,0,0,0,0,0,0,0
211500001,211550000,0,0,0,0,0,0,0,0
211550001,211600000,0,0,0,0,0,0,0,0
211600001,211650000,0,0,0,0,0,0,0,0
211650001,211700000,1,1,2,1,1,1,1,1
211700001,211750000,0,0,0,0,0,0,0,0
211750001,211800000,0,0,0,0,0,0,0,0
211800001,211850000,0,0,0,0,0,0,0,0
211850001,211900000,0,1,0,1,1,1,1,1
211900001,211950000,0,0,0,0,0,0,0,0
211950001,212000000,1,1,0,2,2,1,1,1
212000001,212050000,0,0,0,0,0,0,0,0
212050001,212100000,0,1,1,1,1,1,1,1
212100001,212150000,0,0,0,0,0,0,0,2
212150001,212200000,0,0,0,0,0,0,0,0
212200001,212250000,1,0,1,1,2,1,2,2
212250001,212300000,0,0,0,0,0,0,0,0
212300001,212350000,0,0,0,0,0,0,0,0
212350001,212400000,0,1,0,0,0,0,0,0
212400001,212450000,0,0,1,2,1,2,3,3
212450001,212500000,0,1,0,2,2,1,1,2
212500001,212550000,5,5,0,5,6,5,0,4
212550001,212600000,0,0,0,0,0,1,0,1
212600001,212650000,0,0,1,2,2,2,2,2
212650001,212700000,0,0,0,0,0,0,0,0
212700001,212750000,0,0,0,1,1,0,0,0
212750001,212800000,0,0,0,0,0,0,0,0
212800001,212850000,0,0,0,0,0,0,0,0
212850001,212900000,0,0,0,0,0,0,0,0
212900001,212950000,0,0,0,0,0,0,0,0
212950001,213000000,0,0,0,0,0,0,0,0
213000001,213050000,0,0,0,0,0,0,0,0
213050001,213100000,0,0,0,0,0,0,0,0
213100001,213150000,0,0,0,0,0,0,0,0
213150001,213200000,0,0,0,0,0,0,0,0
213200001,213250000,0,0,0,0,0,0,0,0
213250001,213300000,0,0,0,0,0,0,0,0
213300001,213350000,0,0,0,0,0,0,0,0
213350001,213400000,0,0,0,0,0,0,0,0
213400001,213450000,0,0,0,0,0,0,0,0
213450001,213500000,0,0,0,0,0,0,0,0
213500001,213550000,0,0,0,0,0,0,0,0
213550001,213600000,0,0,0,0,0,0,0,0
213600001,213650000,0,0,0,0,0,0,0,0
213650001,213700000,0,0,0,0,0,0,0,0
213700001,213750000,0,0,0,0,0,0,0,0
213750001,213800000,0,0,0,2,1,0,0,1
213800001,213850000,3,3,0,3,2,2,4,3
213850001,213900000,0,0,0,0,0,0,0,0
213900001,213950000,1,1,1,2,3,2,1,3
213950001,214000000,0,0,0,0,0,0,0,1
214000001,214050000,0,0,0,0,0,0,0,0
214050001,214100000,0,0,0,0,0,0,0,0
214100001,214150000,0,0,0,0,0,0,0,0
214150001,214200000,0,0,0,0,0,0,0,0
214200001,214250000,0,0,0,0,0,0,0,0
214250001,214300000,0,0,0,0,0,0,0,0
214300001,214350000,0,0,0,0,0,0,0,0
214350001,214400000,0,0,0,0,0,0,0,0
214400001,214450000,0,0,0,0,0,0,0,0
214450001,214500000,0,0,0,0,0,0,0,0
214500001,214550000,0,0,0,0,0,0,0,0
214550001,214600000,0,0,0,0,0,0,0,0
214600001,214650000,0,0,0,0,0,0,0,0
214650001,214700000,0,0,0,0,0,0,0,0
214700001,214750000,0,0,0,0,0,0,0,0
214750001,214800000,0,0,0,1,0,0,0,0
214800001,214850000,0,0,0,0,0,0,0,0
214850001,214900000,0,0,0,0,0,0,0,0
214900001,214950000,0,0,0,0,0,0,0,0
214950001,215000000,0,0,0,0,0,0,0,0
215000001,215050000,1,0,1,1,1,0,0,0
215050001,215100000,4,3,7,4,4,2,5,5
215100001,215150000,0,0,0,0,0,0,0,1
215150001,215200000,8,7,7,8,7,8,6,7
215200001,215250000,0,0,0,0,0,0,0,0
215250001,215300000,4,2,1,3,3,3,4,1
215300001,215350000,0,0,0,1,1,0,0,0
215350001,215400000,1,2,1,2,2,2,2,1
215400001,215450000,0,0,0,0,0,0,0,0
215450001,215500000,2,0,3,4,4,1,2,1
215500001,215550000,2,0,2,1,1,0,1,3
215550001,215600000,0,0,0,0,0,0,0,0
215600001,215650000,0,0,0,0,0,0,0,0
215650001,215700000,0,0,0,0,0,0,0,0
215700001,215750000,0,0,0,0,0,0,0,0
215750001,215800000,0,0,0,0,0,0,0,0
215800001,215850000,0,0,0,0,0,0,0,0
215850001,215900000,0,0,0,0,0,0,0,0
215900001,215950000,0,0,0,0,0,0,0,0
215950001,216000000,0,0,0,0,0,0,0,0
216000001,216050000,0,0,0,0,0,0,0,0
216050001,216100000,0,0,0,0,0,0,0,0
216100001,216150000,0,0,0,0,0,0,0,0
216150001,216200000,0,0,0,0,0,0,0,0
216200001,216250000,1,0,1,1,0,1,0,0
216250001,216300000,4,10,5,6,0,6,2,6
216300001,216350000,0,0,0,0,0,0,0,0
216350001,216400000,0,0,0,0,0,0,0,0
216400001,216450000,0,0,0,0,0,0,0,0
216450001,216500000,0,0,0,0,0,0,0,0
216500001,216550000,0,0,0,0,0,0,0,0
216550001,216600000,0,0,0,0,0,0,0,0
216600001,216650000,0,0,0,0,0,0,0,0
216650001,216700000,0,0,0,0,0,0,0,1
216700001,216750000,0,0,0,0,0,0,0,0
216750001,216800000,0,0,0,0,0,0,0,0
216800001,216850000,1,3,1,4,2,4,2,3
216850001,216900000,0,0,0,1,0,0,0,0
216900001,216950000,1,1,0,0,0,0,0,0
216950001,217000000,3,1,5,3,4,4,3,4
217000001,217050000,0,1,3,1,2,5,4,2
217050001,217100000,2,2,3,3,3,1,10,6
217100001,217150000,1,2,0,1,2,0,1,2
217150001,217200000,0,0,0,0,0,0,0,0
217200001,217250000,0,0,0,0,0,0,0,0
217250001,217300000,0,0,0,0,0,0,0,0
217300001,217350000,1,1,0,1,1,2,2,1
217350001,217400000,0,0,0,0,0,0,0,0
217400001,217450000,0,0,0,0,0,0,0,0
217450001,217500000,0,0,0,0,0,0,0,0
217500001,217550000,0,0,0,0,0,0,0,0
217550001,217600000,0,0,0,0,0,0,0,0
217600001,217650000,0,0,0,0,0,0,0,0
217650001,217700000,0,0,0,0,0,0,0,0
217700001,217750000,0,0,0,0,0,0,0,0
217750001,217800000,0,0,0,0,0,0,0,0
217800001,217850000,0,0,0,0,0,0,0,0
217850001,217900000,0,0,0,0,0,0,0,0
217900001,217950000,0,0,0,0,0,0,0,0
217950001,218000000,0,0,0,0,0,0,0,0
218000001,218050000,0,0,0,0,0,0,0,0
218050001,218100000,0,0,0,0,0,0,0,0
218100001,218150000,0,0,0,0,0,0,0,0
218150001,218200000,0,0,0,0,0,0,0,0
218200001,218250000,0,0,0,0,0,0,0,0
218250001,218300000,0,0,0,0,0,0,0,0
218300001,218350000,0,1,1,0,0,0,0,0
218350001,218400000,0,0,0,0,0,0,0,0
218400001,218450000,0,0,0,0,0,0,0,0
218450001,218500000,0,0,0,0,0,0,0,0
218500001,218550000,0,0,0,0,0,0,0,0
218550001,218600000,5,11,3,3,0,3,1,3
218600001,218650000,0,0,0,0,0,0,0,0
218650001,218700000,0,0,0,0,0,0,0,0
218700001,218750000,0,0,0,0,0,0,0,0
218750001,218800000,0,0,0,0,0,0,0,0
218800001,218850000,0,0,0,0,0,0,0,0
218850001,218900000,0,0,0,0,0,0,0,0
218900001,218950000,0,0,0,0,0,0,0,0
218950001,219000000,2,1,4,5,2,5,2,5
219000001,219050000,0,0,0,0,0,0,0,0
219050001,219100000,0,0,0,0,0,0,0,0
219100001,219150000,0,0,0,0,0,0,0,0
219150001,219200000,1,1,2,2,2,2,2,2
219200001,219250000,0,0,0,0,0,0,1,0
219250001,219300000,0,0,1,0,0,0,0,0
219300001,219350000,0,0,0,0,0,0,0,0
219350001,219400000,0,0,0,0,0,0,0,0
219400001,219450000,1,1,1,1,1,1,1,1
219450001,219500000,1,3,1,1,1,1,2,1
219500001,219550000,1,0,1,0,0,1,0,0
219550001,219600000,1,2,0,0,0,0,0,0
219600001,219650000,5,1,4,2,0,1,3,2
219650001,219700000,0,0,0,0,0,0,0,0
219700001,219750000,1,1,1,1,1,3,0,1
219750001,219800000,0,0,0,2,0,2,0,5
219800001,219850000,0,0,0,0,0,0,0,0
219850001,219900000,0,0,0,0,0,0,0,0
219900001,219950000,0,0,0,0,0,0,0,0
219950001,220000000,0,0,0,0,0,0,0,0
220000001,220050000,0,0,0,0,0,0,0,0
220050001,220100000,0,0,0,0,0,0,0,0
220100001,220150000,0,0,0,0,0,0,0,0
220150001,220200000,0,1,0,0,0,1,0,0
220200001,220250000,1,0,0,0,0,0,0,1
220250001,220300000,0,0,0,0,0,2,1,1
220300001,220350000,0,0,0,0,0,0,0,0
220350001,220400000,0,0,0,0,0,0,0,0
220400001,220450000,4,5,3,4,3,5,6,6
220450001,220500000,7,5,7,14,10,14,9,8
220500001,220550000,2,13,2,2,0,2,1,4
220550001,220600000,0,0,0,0,0,0,0,0
220600001,220650000,0,0,1,0,0,0,0,0
220650001,220700000,0,0,0,0,0,0,0,0
220700001,220750000,0,0,0,0,0,0,0,0
220750001,220800000,0,0,0,0,0,0,0,0
220800001,220850000,0,0,0,0,0,0,0,0
220850001,220900000,0,0,0,0,0,0,0,0
220900001,220950000,0,0,0,0,0,0,0,0
220950001,221000000,2,3,3,2,2,3,4,2
221000001,221050000,3,3,0,1,1,1,1,3
221050001,221100000,0,0,0,0,0,0,0,0
221100001,221150000,0,0,0,0,0,0,0,0
221150001,221200000,0,0,0,0,0,0,0,0
221200001,221250000,3,5,8,4,5,8,7,4
221250001,221300000,0,0,0,0,0,0,0,0
221300001,221350000,2,1,1,2,2,2,1,1
221350001,221400000,0,0,0,0,0,0,0,0
221400001,221450000,0,0,0,0,0,0,0,0
221450001,221500000,0,0,0,0,0,0,0,0
221500001,221550000,2,2,4,4,4,3,3,2
221550001,221600000,4,3,1,3,3,4,3,3
221600001,221650000,0,0,0,0,0,1,0,2
221650001,221700000,0,0,0,0,0,0,0,0
221700001,221750000,0,0,0,0,0,0,0,0
221750001,221800000,0,0,0,0,0,0,0,1
221800001,221850000,1,0,0,0,0,0,0,0
221850001,221900000,3,3,2,4,5,1,4,1
221900001,221950000,0,0,0,0,0,0,0,0
221950001,222000000,0,0,0,0,0,0,0,0
222000001,222050000,0,0,0,0,0,0,0,0
222050001,222100000,0,0,0,0,0,0,0,0
222100001,222150000,0,0,0,0,0,0,0,0
222150001,222200000,0,0,0,0,0,0,0,0
222200001,222250000,0,0,0,0,0,0,0,0
222250001,222300000,0,0,0,0,0,0,0,0
222300001,222350000,0,0,0,0,0,0,0,0
222350001,222400000,0,0,0,0,0,0,0,0
222400001,222450000,0,0,0,0,0,0,0,0
222450001,222500000,0,0,0,0,0,0,0,0
222500001,222550000,0,0,0,0,0,0,1,0
222550001,222600000,3,2,3,4,3,3,4,3
222600001,222650000,2,3,1,1,1,2,6,2
222650001,222700000,0,1,0,0,0,0,0,0
222700001,222750000,0,0,0,0,0,0,0,0
222750001,222800000,0,0,0,0,0,0,0,1
222800001,222850000,0,0,0,0,0,0,0,0
222850001,222900000,0,0,0,0,0,0,0,0
222900001,222950000,0,0,0,0,0,0,0,0
222950001,223000000,0,0,0,0,0,0,0,0
223000001,223050000,0,0,0,0,0,0,0,0
223050001,223100000,0,0,0,0,0,0,0,0
223100001,223150000,0,0,0,0,0,0,0,0
223150001,223200000,0,0,0,0,0,0,0,0
223200001,223250000,0,0,0,0,0,0,0,0
223250001,223300000,0,0,0,0,0,0,0,0
223300001,223350000,0,0,0,0,0,0,0,0
223350001,223400000,1,0,1,0,0,1,1,0
223400001,223450000,0,0,0,0,0,0,0,0
223450001,223500000,0,0,0,0,0,0,0,0
223500001,223550000,0,0,0,0,0,0,0,0
223550001,223600000,0,0,0,0,0,0,0,0
223600001,223650000,2,0,4,7,2,3,3,4
223650001,223700000,2,0,0,4,2,4,2,1
223700001,223750000,2,1,3,1,1,1,1,3
223750001,223800000,0,1,0,0,0,1,1,0
223800001,223850000,2,1,0,0,0,0,0,0
223850001,223900000,3,0,2,0,0,0,0,0
223900001,223950000,0,0,0,1,1,1,1,0
223950001,224000000,0,0,2,0,0,1,0,0
224000001,224050000,3,3,2,3,3,3,0,3
224050001,224100000,0,0,0,0,0,0,0,0
224100001,224150000,0,0,0,0,0,0,0,0
224150001,224200000,7,6,4,4,6,5,5,7
224200001,224250000,0,0,0,0,0,0,0,0
224250001,224300000,0,0,0,0,0,0,0,0
224300001,224350000,0,0,0,0,0,0,0,0
224350001,224400000,0,0,0,0,0,0,0,0
224400001,224450000,0,0,0,0,0,0,0,0
224450001,224500000,1,1,1,3,3,2,2,1
224500001,224550000,2,1,1,0,0,1,0,2
224550001,224600000,1,2,0,2,2,2,2,1
224600001,224650000,0,0,0,0,0,0,0,0
224650001,224700000,0,0,0,0,0,0,0,0
224700001,224750000,0,0,0,0,0,0,0,0
224750001,224800000,0,0,0,0,0,0,0,0
224800001,224850000,0,0,0,0,0,0,0,0
224850001,224900000,0,0,0,0,0,0,0,0
224900001,224950000,3,3,1,1,1,2,1,1
224950001,225000000,0,0,0,0,0,0,0,0
225000001,225050000,0,0,0,0,0,0,0,0
225050001,225100000,0,0,0,0,0,0,0,0
225100001,225150000,0,0,0,0,0,0,0,2
225150001,225200000,0,0,1,2,2,1,1,1
225200001,225250000,0,0,0,0,0,0,0,1
225250001,225300000,5,3,6,3,3,3,2,3
225300001,225350000,0,0,0,1,0,0,0,0
225350001,225400000,0,0,0,0,0,0,0,0
225400001,225450000,0,0,0,0,0,0,0,0
225450001,225500000,0,0,0,0,0,0,0,0
225500001,225550000,0,0,1,2,2,0,3,0
225550001,225600000,0,0,0,0,0,0,0,0
225600001,225650000,4,2,2,2,2,1,1,1
225650001,225700000,1,1,0,0,0,2,0,0
225700001,225750000,3,6,2,2,2,4,5,4
225750001,225800000,0,2,1,1,2,1,3,3
225800001,225850000,3,3,1,0,2,2,2,1
225850001,225900000,0,0,0,0,0,0,0,0
225900001,225950000,0,0,0,0,0,0,0,0
225950001,226000000,1,1,0,1,1,0,1,0
226000001,226050000,0,0,1,0,0,0,0,1
226050001,226100000,1,1,1,0,1,0,1,1
226100001,226150000,3,1,1,0,0,1,1,0
226150001,226200000,4,6,2,4,5,5,6,3
226200001,226250000,0,0,0,0,0,0,0,0
226250001,226300000,2,3,2,3,3,4,3,5
226300001,226350000,0,0,0,0,0,0,0,0
226350001,226400000,0,0,0,0,0,0,0,0
226400001,226450000,0,0,0,0,0,0,0,0
226450001,226500000,0,0,0,0,0,0,0,0
226500001,226550000,0,0,0,0,0,0,0,0
226550001,226600000,0,0,0,2,2,0,0,0
226600001,226650000,0,0,0,0,0,1,2,1
226650001,226700000,1,1,0,0,0,0,0,0
226700001,226750000,0,0,0,0,0,0,0,0
226750001,226800000,0,0,0,0,0,0,0,0
226800001,226850000,0,0,0,0,0,0,0,0
226850001,226900000,0,0,0,0,0,0,0,0
226900001,226950000,0,0,0,0,0,0,0,0
226950001,227000000,0,0,0,0,0,0,0,0
227000001,227050000,0,0,0,0,0,0,0,0
227050001,227100000,0,0,0,0,0,0,0,0
227100001,227150000,0,0,0,0,0,0,0,0
227150001,227200000,0,0,0,0,0,0,0,0
227200001,227250000,0,0,0,0,0,0,0,0
227250001,227300000,2,4,2,1,1,3,4,2
227300001,227350000,7,9,5,6,9,4,8,12
227350001,227400000,0,2,0,1,1,0,2,0
227400001,227450000,0,1,0,0,0,0,0,2
227450001,227500000,1,0,1,0,0,2,2,2
227500001,227550000,3,3,1,1,1,1,1,0
227550001,227600000,0,0,0,0,0,0,0,0
227600001,227650000,0,0,1,0,1,1,0,0
227650001,227700000,1,1,0,0,1,1,1,0
227700001,227750000,0,0,0,0,0,0,0,0
227750001,227800000,0,0,0,0,0,0,0,0
227800001,227850000,0,0,0,0,0,0,0,0
227850001,227900000,0,2,0,1,0,1,0,3
227900001,227950000,0,0,0,0,0,0,0,0
227950001,228000000,0,0,0,0,0,0,0,0
228000001,228050000,0,0,0,0,0,0,0,0
228050001,228100000,0,0,0,0,0,0,0,0
228100001,228150000,0,0,0,0,0,0,0,0
228150001,228200000,0,0,0,0,0,0,0,0
228200001,228250000,0,0,0,0,0,0,0,0
